Local time,Open,High,Low,Close,Volume
09.03.2022 14:00:00.000 GMT-0800,1.28118,1.28428,1.27921,1.28310,17529.799899999998
09.03.2022 18:00:00.000 GMT-0800,1.28309,1.28329,1.28080,1.28173,13499.8698
09.03.2022 22:00:00.000 GMT-0800,1.28172,1.28326,1.27946,1.28173,34205.5503
10.03.2022 02:00:00.000 GMT-0800,1.28170,1.28334,1.27800,1.27862,41251.3502
10.03.2022 06:00:00.000 GMT-0800,1.27863,1.28067,1.27589,1.27753,44527.239799999996
10.03.2022 10:00:00.000 GMT-0800,1.27752,1.27776,1.27511,1.27715,18295.7303
10.03.2022 14:00:00.000 GMT-0800,1.27710,1.27858,1.27540,1.27853,14481.0697
10.03.2022 18:00:00.000 GMT-0800,1.27853,1.27949,1.27779,1.27884,15219.3403
10.03.2022 22:00:00.000 GMT-0800,1.27885,1.27901,1.27599,1.27721,33934.599500000004
11.03.2022 02:00:00.000 GMT-0800,1.27722,1.27784,1.27153,1.27175,42967
11.03.2022 06:00:00.000 GMT-0800,1.27175,1.27320,1.26945,1.27317,48432.2501
11.03.2022 10:00:00.000 GMT-0800,1.27319,1.27558,1.27078,1.27556,22165.2798
11.03.2022 14:00:00.000 GMT-0800,1.27556,1.27556,1.27556,1.27556,0
11.03.2022 18:00:00.000 GMT-0800,1.27556,1.27556,1.27556,1.27556,0
11.03.2022 22:00:00.000 GMT-0800,1.27556,1.27556,1.27556,1.27556,0
12.03.2022 02:00:00.000 GMT-0800,1.27556,1.27556,1.27556,1.27556,0
12.03.2022 06:00:00.000 GMT-0800,1.27556,1.27556,1.27556,1.27556,0
12.03.2022 10:00:00.000 GMT-0800,1.27556,1.27556,1.27556,1.27556,0
12.03.2022 14:00:00.000 GMT-0800,1.27556,1.27556,1.27556,1.27556,0
12.03.2022 18:00:00.000 GMT-0800,1.27556,1.27556,1.27556,1.27556,0
12.03.2022 22:00:00.000 GMT-0800,1.27556,1.27556,1.27556,1.27556,0
13.03.2022 01:00:00.000 GMT-0800,1.27556,1.27556,1.27556,1.27556,0
13.03.2022 06:00:00.000 GMT-0700,1.27556,1.27556,1.27556,1.27556,0
13.03.2022 10:00:00.000 GMT-0700,1.27556,1.27556,1.27556,1.27556,0
13.03.2022 14:00:00.000 GMT-0700,1.27439,1.27481,1.27301,1.27407,15399.4499
13.03.2022 18:00:00.000 GMT-0700,1.27403,1.27902,1.27397,1.27683,26839.499799999998
13.03.2022 22:00:00.000 GMT-0700,1.27684,1.27885,1.27531,1.27581,31498.0298
14.03.2022 02:00:00.000 GMT-0700,1.27578,1.27789,1.27451,1.27468,29699.3798
14.03.2022 06:00:00.000 GMT-0700,1.27470,1.27875,1.27389,1.27823,40219.1699
14.03.2022 10:00:00.000 GMT-0700,1.27823,1.28276,1.27786,1.28259,23428.300099999997
14.03.2022 14:00:00.000 GMT-0700,1.28261,1.28277,1.28151,1.28264,7034.48
14.03.2022 18:00:00.000 GMT-0700,1.28263,1.28541,1.28190,1.28238,23817.5899
14.03.2022 22:00:00.000 GMT-0700,1.28239,1.28577,1.28209,1.28531,31741.439400000003
15.03.2022 02:00:00.000 GMT-0700,1.28532,1.28721,1.28261,1.28295,27875.670000000002
15.03.2022 06:00:00.000 GMT-0700,1.28295,1.28318,1.27803,1.27819,36666.0596
15.03.2022 10:00:00.000 GMT-0700,1.27817,1.27949,1.27621,1.27672,14965.800000000001
15.03.2022 14:00:00.000 GMT-0700,1.27672,1.27823,1.27630,1.27732,10985.1399
15.03.2022 18:00:00.000 GMT-0700,1.27732,1.27763,1.27557,1.27565,15202.4202
15.03.2022 22:00:00.000 GMT-0700,1.27565,1.27565,1.27202,1.27240,24530.9004
16.03.2022 02:00:00.000 GMT-0700,1.27238,1.27265,1.26876,1.26927,20073.0698
16.03.2022 06:00:00.000 GMT-0700,1.26925,1.27469,1.26917,1.27247,36305.389599999995
16.03.2022 10:00:00.000 GMT-0700,1.27247,1.27792,1.26756,1.26788,48579.170399999995
16.03.2022 14:00:00.000 GMT-0700,1.26793,1.26928,1.26699,1.26706,12381.8899
16.03.2022 18:00:00.000 GMT-0700,1.26704,1.26996,1.26702,1.26779,28766.52
16.03.2022 22:00:00.000 GMT-0700,1.26780,1.26888,1.26547,1.26589,21625.6499
17.03.2022 02:00:00.000 GMT-0700,1.26587,1.26744,1.26527,1.26694,29305.5
17.03.2022 06:00:00.000 GMT-0700,1.26695,1.26799,1.26305,1.26381,29841.0996
17.03.2022 10:00:00.000 GMT-0700,1.26379,1.26504,1.26139,1.26295,13245.360200000001
17.03.2022 14:00:00.000 GMT-0700,1.26300,1.26456,1.26153,1.26299,9426.59
17.03.2022 18:00:00.000 GMT-0700,1.26296,1.26308,1.26134,1.26182,14004.3899
17.03.2022 22:00:00.000 GMT-0700,1.26181,1.26200,1.25959,1.26145,20890.8897
18.03.2022 02:00:00.000 GMT-0700,1.26144,1.26382,1.25994,1.26299,18209.1799
18.03.2022 06:00:00.000 GMT-0700,1.26300,1.26473,1.26127,1.26211,30706.620099999996
18.03.2022 10:00:00.000 GMT-0700,1.26210,1.26228,1.25897,1.26068,13899.8
18.03.2022 14:00:00.000 GMT-0700,1.26068,1.26068,1.26068,1.26068,0
18.03.2022 18:00:00.000 GMT-0700,1.26068,1.26068,1.26068,1.26068,0
18.03.2022 22:00:00.000 GMT-0700,1.26068,1.26068,1.26068,1.26068,0
19.03.2022 02:00:00.000 GMT-0700,1.26068,1.26068,1.26068,1.26068,0
19.03.2022 06:00:00.000 GMT-0700,1.26068,1.26068,1.26068,1.26068,0
19.03.2022 10:00:00.000 GMT-0700,1.26068,1.26068,1.26068,1.26068,0
19.03.2022 14:00:00.000 GMT-0700,1.26068,1.26068,1.26068,1.26068,0
19.03.2022 18:00:00.000 GMT-0700,1.26068,1.26068,1.26068,1.26068,0
19.03.2022 22:00:00.000 GMT-0700,1.26068,1.26068,1.26068,1.26068,0
20.03.2022 02:00:00.000 GMT-0700,1.26068,1.26068,1.26068,1.26068,0
20.03.2022 06:00:00.000 GMT-0700,1.26068,1.26068,1.26068,1.26068,0
20.03.2022 10:00:00.000 GMT-0700,1.26068,1.26068,1.26068,1.26068,0
20.03.2022 14:00:00.000 GMT-0700,1.26179,1.26232,1.25978,1.26027,6884.6900000000005
20.03.2022 18:00:00.000 GMT-0700,1.26027,1.26104,1.25921,1.26071,11406.42
20.03.2022 22:00:00.000 GMT-0700,1.26069,1.26161,1.25903,1.25916,15650.5303
21.03.2022 02:00:00.000 GMT-0700,1.25915,1.26224,1.25915,1.26019,20704.7198
21.03.2022 06:00:00.000 GMT-0700,1.26016,1.26062,1.25658,1.25792,33681.0401
21.03.2022 10:00:00.000 GMT-0700,1.25792,1.26126,1.25792,1.25947,24057.8696
21.03.2022 14:00:00.000 GMT-0700,1.25948,1.26039,1.25876,1.26019,7475.8199
21.03.2022 18:00:00.000 GMT-0700,1.26019,1.26037,1.25716,1.25872,16020.3198
21.03.2022 22:00:00.000 GMT-0700,1.25873,1.26248,1.25846,1.26216,21487.1602
22.03.2022 02:00:00.000 GMT-0700,1.26219,1.26230,1.25744,1.25829,22618.6705
22.03.2022 06:00:00.000 GMT-0700,1.25828,1.26183,1.25757,1.25971,25511.5201
22.03.2022 10:00:00.000 GMT-0700,1.25972,1.26001,1.25677,1.25732,12250.64
22.03.2022 14:00:00.000 GMT-0700,1.25734,1.25878,1.25654,1.25812,6703.650000000001
22.03.2022 18:00:00.000 GMT-0700,1.25812,1.25837,1.25662,1.25829,10860.56
22.03.2022 22:00:00.000 GMT-0700,1.25829,1.25914,1.25708,1.25871,13715.6499
23.03.2022 02:00:00.000 GMT-0700,1.25870,1.26065,1.25825,1.26024,16701.19
23.03.2022 06:00:00.000 GMT-0700,1.26024,1.26040,1.25427,1.25571,25864.52
23.03.2022 10:00:00.000 GMT-0700,1.25568,1.25707,1.25545,1.25651,11170.8701
23.03.2022 14:00:00.000 GMT-0700,1.25660,1.25772,1.25564,1.25690,6958.1502
23.03.2022 18:00:00.000 GMT-0700,1.25686,1.25849,1.25640,1.25797,14490.6905
23.03.2022 22:00:00.000 GMT-0700,1.25798,1.25830,1.25599,1.25738,14331.539999999999
24.03.2022 02:00:00.000 GMT-0700,1.25734,1.25869,1.25525,1.25662,22362.7199
24.03.2022 06:00:00.000 GMT-0700,1.25663,1.25771,1.25098,1.25502,30538.9595
24.03.2022 10:00:00.000 GMT-0700,1.25502,1.25541,1.25215,1.25263,13252.4502
24.03.2022 14:00:00.000 GMT-0700,1.25263,1.25452,1.25185,1.25413,11339.8398
24.03.2022 18:00:00.000 GMT-0700,1.25412,1.25414,1.25252,1.25267,17665.8197
24.03.2022 22:00:00.000 GMT-0700,1.25267,1.25531,1.25249,1.25526,12943.750499999998
25.03.2022 02:00:00.000 GMT-0700,1.25523,1.25539,1.25224,1.25301,13018.55
25.03.2022 06:00:00.000 GMT-0700,1.25301,1.25337,1.24863,1.24868,32740.2998
25.03.2022 10:00:00.000 GMT-0700,1.24867,1.24938,1.24662,1.24788,16772.8101
25.03.2022 14:00:00.000 GMT-0700,1.24788,1.24788,1.24788,1.24788,0
25.03.2022 18:00:00.000 GMT-0700,1.24788,1.24788,1.24788,1.24788,0
25.03.2022 22:00:00.000 GMT-0700,1.24788,1.24788,1.24788,1.24788,0
26.03.2022 02:00:00.000 GMT-0700,1.24788,1.24788,1.24788,1.24788,0
26.03.2022 06:00:00.000 GMT-0700,1.24788,1.24788,1.24788,1.24788,0
26.03.2022 10:00:00.000 GMT-0700,1.24788,1.24788,1.24788,1.24788,0
26.03.2022 14:00:00.000 GMT-0700,1.24788,1.24788,1.24788,1.24788,0
26.03.2022 18:00:00.000 GMT-0700,1.24788,1.24788,1.24788,1.24788,0
26.03.2022 22:00:00.000 GMT-0700,1.24788,1.24788,1.24788,1.24788,0
27.03.2022 02:00:00.000 GMT-0700,1.24788,1.24788,1.24788,1.24788,0
27.03.2022 06:00:00.000 GMT-0700,1.24788,1.24788,1.24788,1.24788,0
27.03.2022 10:00:00.000 GMT-0700,1.24788,1.24788,1.24788,1.24788,0
27.03.2022 14:00:00.000 GMT-0700,1.24883,1.25000,1.24776,1.24957,11921.0301
27.03.2022 18:00:00.000 GMT-0700,1.24959,1.25006,1.24829,1.24940,24885.2994
27.03.2022 22:00:00.000 GMT-0700,1.24938,1.25048,1.24791,1.24851,20949.2002
28.03.2022 02:00:00.000 GMT-0700,1.24853,1.25065,1.24742,1.25052,19226.5303
28.03.2022 06:00:00.000 GMT-0700,1.25053,1.25934,1.25052,1.25432,29894.2905
28.03.2022 10:00:00.000 GMT-0700,1.25433,1.25512,1.25176,1.25197,13155.4299
28.03.2022 14:00:00.000 GMT-0700,1.25199,1.25307,1.25156,1.25279,8221.500199999999
28.03.2022 18:00:00.000 GMT-0700,1.25276,1.25277,1.25127,1.25199,11491.4201
28.03.2022 22:00:00.000 GMT-0700,1.25197,1.25208,1.24942,1.25114,18424.73
29.03.2022 02:00:00.000 GMT-0700,1.25116,1.25303,1.24707,1.25114,35894.3004
29.03.2022 06:00:00.000 GMT-0700,1.25117,1.25294,1.24976,1.25176,34581.7895
29.03.2022 10:00:00.000 GMT-0700,1.25171,1.25221,1.24827,1.25025,13442.8901
29.03.2022 14:00:00.000 GMT-0700,1.25026,1.25094,1.24949,1.25029,6940.7902
29.03.2022 18:00:00.000 GMT-0700,1.25026,1.25055,1.24898,1.24910,13792.1199
29.03.2022 22:00:00.000 GMT-0700,1.24909,1.24948,1.24763,1.24807,22682.269800000002
30.03.2022 02:00:00.000 GMT-0700,1.24807,1.24887,1.24670,1.24670,20786.0706
30.03.2022 06:00:00.000 GMT-0700,1.24669,1.25033,1.24300,1.24697,28422.509700000002
30.03.2022 10:00:00.000 GMT-0700,1.24698,1.24881,1.24668,1.24844,10093.069899999999
30.03.2022 14:00:00.000 GMT-0700,1.24855,1.25044,1.24774,1.24957,12587.8497
30.03.2022 18:00:00.000 GMT-0700,1.24957,1.25205,1.24906,1.25201,12233.250199999999
30.03.2022 22:00:00.000 GMT-0700,1.25200,1.25300,1.24984,1.25246,16620.8701
31.03.2022 02:00:00.000 GMT-0700,1.25246,1.25342,1.25008,1.25086,18934.23
31.03.2022 06:00:00.000 GMT-0700,1.25087,1.25274,1.24810,1.24829,30388.1594
31.03.2022 10:00:00.000 GMT-0700,1.24829,1.25118,1.24648,1.25089,14113.2303
31.03.2022 14:00:00.000 GMT-0700,1.25083,1.25139,1.24984,1.25056,7941.170100000001
31.03.2022 18:00:00.000 GMT-0700,1.25057,1.25093,1.24926,1.24972,11025.389999999998
31.03.2022 22:00:00.000 GMT-0700,1.24971,1.25276,1.24960,1.25005,15784.77
01.04.2022 02:00:00.000 GMT-0700,1.25008,1.25097,1.24813,1.25037,17981.070000000003
01.04.2022 06:00:00.000 GMT-0700,1.25038,1.25321,1.24923,1.25297,25057.24
01.04.2022 10:00:00.000 GMT-0700,1.25299,1.25404,1.25074,1.25186,14457.740000000007
01.04.2022 14:00:00.000 GMT-0700,1.25186,1.25186,1.25186,1.25186,0
01.04.2022 18:00:00.000 GMT-0700,1.25186,1.25186,1.25186,1.25186,0
01.04.2022 22:00:00.000 GMT-0700,1.25186,1.25186,1.25186,1.25186,0
02.04.2022 02:00:00.000 GMT-0700,1.25186,1.25186,1.25186,1.25186,0
02.04.2022 06:00:00.000 GMT-0700,1.25186,1.25186,1.25186,1.25186,0
02.04.2022 10:00:00.000 GMT-0700,1.25186,1.25186,1.25186,1.25186,0
02.04.2022 14:00:00.000 GMT-0700,1.25186,1.25186,1.25186,1.25186,0
02.04.2022 18:00:00.000 GMT-0700,1.25186,1.25186,1.25186,1.25186,0
02.04.2022 22:00:00.000 GMT-0700,1.25186,1.25186,1.25186,1.25186,0
03.04.2022 02:00:00.000 GMT-0700,1.25186,1.25186,1.25186,1.25186,0
03.04.2022 06:00:00.000 GMT-0700,1.25186,1.25186,1.25186,1.25186,0
03.04.2022 10:00:00.000 GMT-0700,1.25186,1.25186,1.25186,1.25186,0
03.04.2022 14:00:00.000 GMT-0700,1.25198,1.25296,1.25162,1.25190,1980.763241579989
03.04.2022 18:00:00.000 GMT-0700,1.25189,1.25201,1.25103,1.25108,0.006788469999999537
03.04.2022 22:00:00.000 GMT-0700,1.24893,1.24979,1.24859,1.24968,0.005163059999999739
04.04.2022 02:00:00.000 GMT-0700,1.24968,1.25059,1.24885,1.24993,0.010563439999999785
04.04.2022 06:00:00.000 GMT-0700,1.24927,1.24934,1.24807,1.24849,0.004021499999999827
04.04.2022 10:00:00.000 GMT-0700,1.24943,1.24984,1.24808,1.24904,0.006097929999999612
04.04.2022 14:00:00.000 GMT-0700,1.24934,1.24939,1.24852,1.24866,2606.0809379
04.04.2022 18:00:00.000 GMT-0700,1.24864,1.24922,1.24796,1.24809,7890.6
04.04.2022 22:00:00.000 GMT-0700,1.24808,1.24847,1.24532,1.24551,14091.740000000003
05.04.2022 02:00:00.000 GMT-0700,1.24551,1.24693,1.24324,1.24324,14903.320000000002
05.04.2022 06:00:00.000 GMT-0700,1.24320,1.24749,1.24032,1.24682,28704.87999999998
05.04.2022 10:00:00.000 GMT-0700,1.24682,1.24985,1.24493,1.24908,12968.509999999998
05.04.2022 14:00:00.000 GMT-0700,1.24885,1.24914,1.24838,1.24854,1717.1800000000005
05.04.2022 18:00:00.000 GMT-0700,1.25036,1.25049,1.24863,1.25013,0.006926409999999726
05.04.2022 22:00:00.000 GMT-0700,1.25012,1.25103,1.24930,1.25060,0.006429259999999624
06.04.2022 02:00:00.000 GMT-0700,1.24953,1.24978,1.24796,1.24922,0.005554869999999801
06.04.2022 06:00:00.000 GMT-0700,1.24922,1.25220,1.24811,1.25049,0.022322819999997794
06.04.2022 14:00:00.000 GMT-0700,1.25456,1.25688,1.25419,1.25594,3124.9235077599997
06.04.2022 18:00:00.000 GMT-0700,1.25594,1.25695,1.25524,1.25593,9372.339999999997
06.04.2022 22:00:00.000 GMT-0700,1.25594,1.25668,1.25391,1.25652,19687.99999999999
07.04.2022 02:00:00.000 GMT-0700,1.25651,1.25750,1.25398,1.25710,22044.50000000001
07.04.2022 06:00:00.000 GMT-0700,1.25711,1.26122,1.25638,1.25988,29408.899999999994
07.04.2022 10:00:00.000 GMT-0700,1.25987,1.25987,1.25761,1.25934,14426.82
07.04.2022 14:00:00.000 GMT-0700,1.25936,1.25966,1.25816,1.25892,8275.28
07.04.2022 18:00:00.000 GMT-0700,1.25895,1.25951,1.25787,1.25909,8964.719999999994
07.04.2022 22:00:00.000 GMT-0700,1.25910,1.25997,1.25767,1.25927,17076.809999999994
08.04.2022 02:00:00.000 GMT-0700,1.25929,1.26002,1.25824,1.25976,16265.540000000003
08.04.2022 06:00:00.000 GMT-0700,1.25978,1.26199,1.25747,1.25829,24248.340000000004
08.04.2022 10:00:00.000 GMT-0700,1.25830,1.25953,1.25656,1.25747,15735.800000000001
08.04.2022 14:00:00.000 GMT-0700,1.25747,1.25747,1.25747,1.25747,0
10.04.2022 14:00:00.000 GMT-0700,1.25723,1.25992,1.25673,1.25992,3811.731380859999
10.04.2022 18:00:00.000 GMT-0700,1.25991,1.26181,1.25859,1.25986,14313.169999999996
10.04.2022 22:00:00.000 GMT-0700,1.25985,1.26182,1.25912,1.25991,21753.460000000006
11.04.2022 02:00:00.000 GMT-0700,1.25992,1.26105,1.25737,1.25966,19432.53
11.04.2022 06:00:00.000 GMT-0700,1.25964,1.26380,1.25944,1.26346,27848.55
11.04.2022 10:00:00.000 GMT-0700,1.26344,1.26417,1.26204,1.26333,14731.119999999997
11.04.2022 14:00:00.000 GMT-0700,1.26339,1.26541,1.26316,1.26525,7473.740000000001
11.04.2022 18:00:00.000 GMT-0700,1.26527,1.26572,1.26422,1.26450,11917.800000000001
11.04.2022 22:00:00.000 GMT-0700,1.26449,1.26624,1.26329,1.26545,22908.829999999998
12.04.2022 02:00:00.000 GMT-0700,1.26546,1.26619,1.25822,1.25926,23346.970000000005
12.04.2022 06:00:00.000 GMT-0700,1.25928,1.26204,1.25928,1.26128,38244.01000000002
12.04.2022 10:00:00.000 GMT-0700,1.26129,1.26470,1.26055,1.26470,18317.79000000001
12.04.2022 14:00:00.000 GMT-0700,1.26465,1.26465,1.26341,1.26361,3090.43
12.04.2022 18:00:00.000 GMT-0700,1.26263,1.26304,1.26113,1.26275,0.009153479999999412
12.04.2022 22:00:00.000 GMT-0700,1.26274,1.26420,1.26121,1.26417,0.00899529999999949
13.04.2022 02:00:00.000 GMT-0700,1.26579,1.26654,1.26517,1.26653,0.0068655599999997395
13.04.2022 06:00:00.000 GMT-0700,1.26652,1.26769,1.25844,1.25872,0.03696419999999634
13.04.2022 14:00:00.000 GMT-0700,1.25672,1.25704,1.25550,1.25686,0.007603209999999471
13.04.2022 18:00:00.000 GMT-0700,1.25686,1.25701,1.25468,1.25528,0.00918747999999976
13.04.2022 22:00:00.000 GMT-0700,1.25573,1.25603,1.25423,1.25445,0.0038708999999998426
14.04.2022 02:00:00.000 GMT-0700,1.25445,1.25823,1.25222,1.25814,0.029069989999996392
14.04.2022 10:00:00.000 GMT-0700,1.26101,1.26206,1.26018,1.26088,0.004287949999999841
14.04.2022 14:00:00.000 GMT-0700,1.26085,1.26292,1.26031,1.26235,5848.43502901
14.04.2022 18:00:00.000 GMT-0700,1.26235,1.26236,1.26024,1.26066,37670.35999999997
14.04.2022 22:00:00.000 GMT-0700,1.26069,1.26145,1.25914,1.25980,71497.4498
15.04.2022 02:00:00.000 GMT-0700,1.25980,1.26108,1.25922,1.26072,43069.209999999985
15.04.2022 06:00:00.000 GMT-0700,1.26074,1.26175,1.26064,1.26082,22165.059999999983
15.04.2022 10:00:00.000 GMT-0700,1.26082,1.26182,1.26037,1.26161,29231.21
15.04.2022 14:00:00.000 GMT-0700,1.26161,1.26161,1.26161,1.26161,0
16.04.2022 14:00:00.000 GMT-0700,1.26161,1.26161,1.26161,1.26161,0
16.04.2022 18:00:00.000 GMT-0700,1.26161,1.26161,1.26161,1.26161,0
16.04.2022 22:00:00.000 GMT-0700,1.26161,1.26161,1.26161,1.26161,0
17.04.2022 02:00:00.000 GMT-0700,1.26161,1.26161,1.26161,1.26161,0
17.04.2022 06:00:00.000 GMT-0700,1.26161,1.26161,1.26161,1.26161,0
17.04.2022 10:00:00.000 GMT-0700,1.26161,1.26161,1.26161,1.26161,0
17.04.2022 14:00:00.000 GMT-0700,1.26172,1.26299,1.26093,1.26287,7395.620000000002
17.04.2022 18:00:00.000 GMT-0700,1.26287,1.26442,1.26208,1.26413,9869.160000000002
17.04.2022 22:00:00.000 GMT-0700,1.26413,1.26439,1.26294,1.26387,10984.579999999996
18.04.2022 02:00:00.000 GMT-0700,1.26386,1.26450,1.26140,1.26249,12666.250000000007
18.04.2022 06:00:00.000 GMT-0700,1.26250,1.26293,1.26038,1.26169,30518.029999999984
18.04.2022 10:00:00.000 GMT-0700,1.26170,1.26273,1.26063,1.26153,25815.35
18.04.2022 14:00:00.000 GMT-0700,1.26135,1.26382,1.25928,1.26066,8470.240000000002
18.04.2022 18:00:00.000 GMT-0700,1.26066,1.26154,1.25779,1.25806,13991.269999999997
18.04.2022 22:00:00.000 GMT-0700,1.25807,1.25929,1.25691,1.25859,23723.420000000006
19.04.2022 02:00:00.000 GMT-0700,1.25861,1.26365,1.25861,1.26347,20538.420000000006
19.04.2022 06:00:00.000 GMT-0700,1.26349,1.26477,1.26077,1.26226,32172.360000000015
19.04.2022 10:00:00.000 GMT-0700,1.26227,1.26294,1.26166,1.26241,14623.429999999993
19.04.2022 14:00:00.000 GMT-0700,1.26259,1.26259,1.26018,1.26068,4579.313345229729
19.04.2022 18:00:00.000 GMT-0700,1.26067,1.26253,1.25841,1.25842,0.00883465999999966
19.04.2022 22:00:00.000 GMT-0700,1.25843,1.25905,1.25699,1.25798,0.015282439999999571
20.04.2022 02:00:00.000 GMT-0700,1.25388,1.25404,1.25165,1.25254,0.008357089999999576
20.04.2022 06:00:00.000 GMT-0700,1.25258,1.25287,1.24728,1.24999,0.03654347999999423
20.04.2022 14:00:00.000 GMT-0700,1.24980,1.25022,1.24842,1.24962,5248.22386678
20.04.2022 18:00:00.000 GMT-0700,1.24961,1.24981,1.24800,1.24870,12777.040000000014
20.04.2022 22:00:00.000 GMT-0700,1.24869,1.24921,1.24592,1.24737,22957.569999999992
21.04.2022 02:00:00.000 GMT-0700,1.24735,1.25010,1.24688,1.24956,17538.09
21.04.2022 06:00:00.000 GMT-0700,1.24960,1.25536,1.24748,1.25501,29257.56999999998
21.04.2022 10:00:00.000 GMT-0700,1.25503,1.25911,1.25421,1.25853,26029.430000000004
21.04.2022 14:00:00.000 GMT-0700,1.25852,1.26013,1.25683,1.25948,4860.915604239947
21.04.2022 18:00:00.000 GMT-0700,1.25949,1.26061,1.25875,1.25937,0.013145470000000463
21.04.2022 22:00:00.000 GMT-0700,1.26026,1.26696,1.26007,1.26695,0.024111699999998047
22.04.2022 02:00:00.000 GMT-0700,1.26696,1.26848,1.26607,1.26658,0.010943909999999763
22.04.2022 10:00:00.000 GMT-0700,1.27131,1.27269,1.27034,1.27182,0.017052409999999022
24.04.2022 14:00:00.000 GMT-0700,1.27259,1.27304,1.27092,1.27281,4907.36590286
24.04.2022 18:00:00.000 GMT-0700,1.27282,1.27437,1.27262,1.27358,20443.210000000017
24.04.2022 22:00:00.000 GMT-0700,1.27358,1.27576,1.27198,1.27302,32126.180000000015
25.04.2022 02:00:00.000 GMT-0700,1.27305,1.27692,1.27271,1.27614,32212.960000000003
25.04.2022 06:00:00.000 GMT-0700,1.27613,1.27777,1.27508,1.27625,41492.62999999999
25.04.2022 10:00:00.000 GMT-0700,1.27621,1.27721,1.27159,1.27371,22692.110000000004
25.04.2022 14:00:00.000 GMT-0700,1.27376,1.27443,1.27317,1.27394,5407.129999999998
25.04.2022 18:00:00.000 GMT-0700,1.27313,1.27432,1.26910,1.26911,0.018881980000000295
26.04.2022 02:00:00.000 GMT-0700,1.27380,1.27798,1.27367,1.27775,0.01242173999999998
26.04.2022 06:00:00.000 GMT-0700,1.27778,1.28284,1.27721,1.27990,0.029163629999996808
26.04.2022 10:00:00.000 GMT-0700,1.28141,1.28278,1.28086,1.28277,0.0054475999999998555
26.04.2022 14:00:00.000 GMT-0700,1.28279,1.28324,1.28034,1.28096,3930.9449202300007
26.04.2022 18:00:00.000 GMT-0700,1.28100,1.28130,1.27856,1.27858,20056.17
26.04.2022 22:00:00.000 GMT-0700,1.27856,1.28468,1.27788,1.28467,32152.45999999998
27.04.2022 02:00:00.000 GMT-0700,1.28467,1.28485,1.28182,1.28366,31948.110000000004
27.04.2022 06:00:00.000 GMT-0700,1.28362,1.28546,1.27969,1.28108,37693.79000000002
27.04.2022 10:00:00.000 GMT-0700,1.28108,1.28355,1.28013,1.28226,21637.179999999993
27.04.2022 14:00:00.000 GMT-0700,1.28217,1.28304,1.28114,1.28237,7006.890000000005
27.04.2022 18:00:00.000 GMT-0700,1.28237,1.28447,1.28108,1.28342,17930.38
27.04.2022 22:00:00.000 GMT-0700,1.28342,1.28588,1.27991,1.28187,34444.820000000014
28.04.2022 02:00:00.000 GMT-0700,1.28185,1.28803,1.28136,1.28681,29625.730000000003
28.04.2022 06:00:00.000 GMT-0700,1.28682,1.28700,1.28004,1.28043,34723.43999999999
28.04.2022 10:00:00.000 GMT-0700,1.28044,1.28136,1.27917,1.28136,22184.880000000005
28.04.2022 14:00:00.000 GMT-0700,1.28136,1.28147,1.27830,1.27831,4299.783903259799
28.04.2022 18:00:00.000 GMT-0700,1.27834,1.27941,1.27645,1.27871,0.009395589999999638
28.04.2022 22:00:00.000 GMT-0700,1.27528,1.27577,1.27252,1.27506,0.02156097999999878
29.04.2022 06:00:00.000 GMT-0700,1.28040,1.28258,1.28030,1.28169,0.006467039999999493
29.04.2022 10:00:00.000 GMT-0700,1.28170,1.28655,1.27977,1.28643,0.02518448999999732
30.04.2022 14:00:00.000 GMT-0700,1.28643,1.28643,1.28643,1.28643,0
30.04.2022 18:00:00.000 GMT-0700,1.28643,1.28643,1.28643,1.28643,0
30.04.2022 22:00:00.000 GMT-0700,1.28643,1.28643,1.28643,1.28643,0
01.05.2022 02:00:00.000 GMT-0700,1.28643,1.28643,1.28643,1.28643,0
01.05.2022 06:00:00.000 GMT-0700,1.28643,1.28643,1.28643,1.28643,0
01.05.2022 10:00:00.000 GMT-0700,1.28643,1.28643,1.28643,1.28643,0
01.05.2022 14:00:00.000 GMT-0700,1.28571,1.28633,1.28423,1.28587,12830.869999999999
01.05.2022 18:00:00.000 GMT-0700,1.28587,1.28749,1.28497,1.28654,13357.780000000008
01.05.2022 22:00:00.000 GMT-0700,1.28658,1.28805,1.28508,1.28788,20660.130000000005
02.05.2022 02:00:00.000 GMT-0700,1.28789,1.29064,1.28621,1.29028,18747.470000000005
02.05.2022 06:00:00.000 GMT-0700,1.29030,1.29145,1.28776,1.29022,37546.38999999999
02.05.2022 10:00:00.000 GMT-0700,1.29022,1.29145,1.28728,1.28830,22842.210000000006
